match_id,team_id,scope_id,short_name,competition_id,season_id,competition_name,statsbomb_competition_name,season_name,match_date,kick_off,match_week,competition_stage_name,stadium_id,stadium_name,stadium_country_id,stadium_country_name,home_team_id,home_team_name,away_team_id,away_team_name,home_score,away_score,team_name,opponent_team_id,opponent_team_name,is_home,team_score,opponent_score,goal_diff,match_result,xg,shots,xg_per_shot,passes,successful_passes,pass_completion_rate,pressures,counterpressures,duels,carries,long_balls,long_ball_share,opponent_xg,opponent_shots,opponent_xg_per_shot,opponent_passes,opponent_successful_passes,opponent_pass_completion_rate,opponent_pressures,opponent_counterpressures,opponent_duels,opponent_carries,opponent_long_balls,opponent_long_ball_share,weather_match_date,weather_kick_off,kickoff_timestamp,weather_time,hours_from_kickoff,weather_lookup_key,weather_stadium_id,weather_stadium_name,weather_city_name,weather_country_name,latitude,longitude,openmeteo_timezone,temperature_c,feels_like_c,precipitation_mm,rain_mm,rain_flag,temperature_group,weather_missing_flag,kafka_topic,kafka_partition,kafka_offset,kafka_timestamp,elo_team_match_team_name,elo_team_match_opponent_name,team_elo,team_elo_match_date,team_elo_team_name,team_elo_team_code,team_elo_source_page,opponent_elo,opponent_elo_match_date,opponent_elo_team_name,opponent_elo_team_code,opponent_elo_source_page,elo_diff,elo_group,elo_missing_reason,weather_join_missing,elo_join_missing,weather_date_matches_statsbomb,weather_stadium_matches_statsbomb,elo_team_name_matches_statsbomb,elo_opponent_name_matches_statsbomb
8655,782,world_cup_2018,WM 2018,43,3,FIFA World Cup,FIFA World Cup,2018,2018-07-10,18:00:00.000,6,Semi-finals,4726,Saint-Petersburg Stadium ( Gazprom Arena ),188,Russia,771,France,782,Belgium,1,0,Belgium,771,France,False,0,1,-1,loss,0.5668682939999999,9,0.06298536599999999,623,549,0.8812199036918138,97,24,17,489,90,0.14446227929373998,1.681686764,19,0.08850982968421052,367,301,0.8201634877384196,149,24,12,266,73,0.1989100817438692,2018-07-10,18:00:00.000,2018-07-10 18:00:00,2018-07-10 18:00:00,0.0,2018-07-10__59.93863__30.31413,4726,Saint-Petersburg Stadium ( Gazprom Arena ),Saint Petersburg,Russia,59.93863,30.31413,Europe/Moscow,17.7,17.3,0.0,0.0,False,mild,False,weather.observations,0,60,2026-07-01 12:58:12.123,Belgium,France,2049,2018-07-10,Belgium,BE,Belgium,2067,2018-07-10,France,FR,Belgium,-18,balanced,none,False,False,True,True,True,True
8656,785,world_cup_2018,WM 2018,43,3,FIFA World Cup,FIFA World Cup,2018,2018-07-11,18:00:00.000,6,Semi-finals,255,Stadion Luzhniki,188,Russia,785,Croatia,768,England,2,1,Croatia,768,England,True,2,1,1,win,2.1413194335,22,0.09733270152272727,656,492,0.75,177,35,28,467,163,0.24847560975609756,0.5466641000000001,11,0.04969673636363637,537,403,0.750465549348231,326,55,11,338,160,0.297951582867784,2018-07-11,18:00:00.000,2018-07-11 18:00:00,2018-07-11 18:00:00,0.0,2018-07-11__55.75204__37.61781,255,Stadion Luzhniki,Moscow,Russia,55.75204,37.61781,Europe/Moscow,23.0,24.3,0.1,0.1,True,warm,False,weather.observations,0,61,2026-07-01 12:58:12.123,Croatia,England,1938,2018-07-11,Croatia,HR,Croatia,1983,2018-07-11,England,EN,Croatia,-45,balanced,none,False,False,True,True,True,True
8656,768,world_cup_2018,WM 2018,43,3,FIFA World Cup,FIFA World Cup,2018,2018-07-11,18:00:00.000,6,Semi-finals,255,Stadion Luzhniki,188,Russia,785,Croatia,768,England,2,1,England,785,Croatia,False,1,2,-1,loss,0.5466641000000001,11,0.04969673636363637,537,403,0.750465549348231,326,55,11,338,160,0.297951582867784,2.1413194335,22,0.09733270152272727,656,492,0.75,177,35,28,467,163,0.24847560975609756,2018-07-11,18:00:00.000,2018-07-11 18:00:00,2018-07-11 18:00:00,0.0,2018-07-11__55.75204__37.61781,255,Stadion Luzhniki,Moscow,Russia,55.75204,37.61781,Europe/Moscow,23.0,24.3,0.1,0.1,True,warm,False,weather.observations,0,61,2026-07-01 12:58:12.123,England,Croatia,1983,2018-07-11,England,EN,Croatia,1938,2018-07-11,Croatia,HR,Croatia,45,balanced,none,False,False,True,True,True,True
8657,782,world_cup_2018,WM 2018,43,3,FIFA World Cup,FIFA World Cup,2018,2018-07-14,16:00:00.000,7,3rd Place Final,4726,Saint-Petersburg Stadium ( Gazprom Arena ),188,Russia,782,Belgium,768,England,2,0,Belgium,768,England,True,2,0,2,win,1.32065846,11,0.12005986,499,427,0.8557114228456913,259,25,17,469,83,0.16633266533066132,1.335356625,15,0.089023775,685,619,0.9036496350364963,274,38,11,653,75,0.10948905109489052,2018-07-14,16:00:00.000,2018-07-14 16:00:00,2018-07-14 16:00:00,0.0,2018-07-14__59.93863__30.31413,4726,Saint-Petersburg Stadium ( Gazprom Arena ),Saint Petersburg,Russia,59.93863,30.31413,Europe/Moscow,26.6,27.7,0.0,0.0,False,warm,False,weather.observations,0,62,2026-07-01 12:58:12.123,Belgium,England,2021,2018-07-14,Belgium,BE,Belgium,1949,2018-07-14,England,EN,Belgium,72,balanced,none,False,False,True,True,True,True
8657,768,world_cup_2018,WM 2018,43,3,FIFA World Cup,FIFA World Cup,2018,2018-07-14,16:00:00.000,7,3rd Place Final,4726,Saint-Petersburg Stadium ( Gazprom Arena ),188,Russia,782,Belgium,768,England,2,0,England,782,Belgium,False,0,2,-2,loss,1.335356625,15,0.089023775,685,619,0.9036496350364963,274,38,11,653,75,0.10948905109489052,1.32065846,11,0.12005986,499,427,0.8557114228456913,259,25,17,469,83,0.16633266533066132,2018-07-14,16:00:00.000,2018-07-14 16:00:00,2018-07-14 16:00:00,0.0,2018-07-14__59.93863__30.31413,4726,Saint-Petersburg Stadium ( Gazprom Arena ),Saint Petersburg,Russia,59.93863,30.31413,Europe/Moscow,26.6,27.7,0.0,0.0,False,warm,False,weather.observations,0,62,2026-07-01 12:58:12.123,England,Belgium,1949,2018-07-14,England,EN,Belgium,2021,2018-07-14,Belgium,BE,Belgium,-72,balanced,none,False,False,True,True,True,True
8658,771,world_cup_2018,WM 2018,43,3,FIFA World Cup,FIFA World Cup,2018,2018-07-15,17:00:00.000,7,Final,255,Stadion Luzhniki,188,Russia,771,France,785,Croatia,4,2,France,785,Croatia,True,4,2,2,win,1.0979636080000001,8,0.13724545100000002,292,202,0.6917808219178082,157,27,24,220,80,0.273972602739726,1.4802876897,15,0.09868584597999999,554,448,0.8086642599277978,97,31,29,397,106,0.19133574007220217,2018-07-15,17:00:00.000,2018-07-15 17:00:00,2018-07-15 17:00:00,0.0,2018-07-15__55.75204__37.61781,255,Stadion Luzhniki,Moscow,Russia,55.75204,37.61781,Europe/Moscow,25.0,26.1,0.1,0.1,True,warm,False,weather.observations,0,63,2026-07-01 12:58:12.123,France,Croatia,2095,2018-07-15,France,FR,Croatia,1972,2018-07-15,Croatia,HR,Croatia,123,favorite,none,False,False,True,True,True,True
8658,785,world_cup_2018,WM 2018,43,3,FIFA World Cup,FIFA World Cup,2018,2018-07-15,17:00:00.000,7,Final,255,Stadion Luzhniki,188,Russia,771,France,785,Croatia,4,2,Croatia,771,France,False,2,4,-2,loss,1.4802876897,15,0.09868584597999999,554,448,0.8086642599277978,97,31,29,397,106,0.19133574007220217,1.0979636080000001,8,0.13724545100000002,292,202,0.6917808219178082,157,27,24,220,80,0.273972602739726,2018-07-15,17:00:00.000,2018-07-15 17:00:00,2018-07-15 17:00:00,0.0,2018-07-15__55.75204__37.61781,255,Stadion Luzhniki,Moscow,Russia,55.75204,37.61781,Europe/Moscow,25.0,26.1,0.1,0.1,True,warm,False,weather.observations,0,63,2026-07-01 12:58:12.123,Croatia,France,1972,2018-07-15,Croatia,HR,Croatia,2095,2018-07-15,France,FR,Croatia,-123,underdog,none,False,False,True,True,True,True
3788741,909,euro_2020,Euro 2020,55,43,UEFA Euro,UEFA Euro,2020,2021-06-11,21:00:00.000,1,Group Stage,381,Estadio Olímpico,112,Italy,909,Turkey,914,Italy,0,3,Turkey,914,Italy,True,0,3,-3,loss,0.151005756,3,0.050335252,390,307,0.7871794871794872,221,31,27,293,91,0.23333333333333334,1.590934893,24,0.066288953875,669,577,0.8624813153961136,161,49,24,569,99,0.14798206278026907,2021-06-11,21:00:00.000,2021-06-11 21:00:00,2021-06-11 21:00:00,0.0,2021-06-11__41.89193__12.51133,381,Estadio Olímpico,Rome,Italy,41.89193,12.51133,Europe/Rome,21.2,22.6,0.0,0.0,False,warm,False,weather.observations,0,64,2026-07-01 12:58:12.123,Turkey,Italy,1800,2021-06-11,Turkey,TR,Italy,2013,2021-06-11,Italy,IT,Italy,-213,underdog,none,False,False,True,True,True,True
3788741,914,euro_2020,Euro 2020,55,43,UEFA Euro,UEFA Euro,2020,2021-06-11,21:00:00.000,1,Group Stage,381,Estadio Olímpico,112,Italy,909,Turkey,914,Italy,0,3,Italy,909,Turkey,False,3,0,3,win,1.590934893,24,0.066288953875,669,577,0.8624813153961136,161,49,24,569,99,0.14798206278026907,0.151005756,3,0.050335252,390,307,0.7871794871794872,221,31,27,293,91,0.23333333333333334,2021-06-11,21:00:00.000,2021-06-11 21:00:00,2021-06-11 21:00:00,0.0,2021-06-11__41.89193__12.51133,381,Estadio Olímpico,Rome,Italy,41.89193,12.51133,Europe/Rome,21.2,22.6,0.0,0.0,False,warm,False,weather.observations,0,64,2026-07-01 12:58:12.123,Italy,Turkey,2013,2021-06-11,Italy,IT,Italy,1800,2021-06-11,Turkey,TR,Italy,213,favorite,none,False,False,True,True,True,True
3788742,776,euro_2020,Euro 2020,55,43,UEFA Euro,UEFA Euro,2020,2021-06-12,18:00:00.000,1,Group Stage,495,Parken,61,Denmark,776,Denmark,1835,Finland,0,1,Denmark,1835,Finland,True,0,1,-1,loss,1.9525803770000003,22,0.08875365350000002,678,567,0.8362831858407079,118,29,27,502,114,0.168141592920354,0.2884817,1,0.2884817,307,205,0.6677524429967426,236,26,46,221,78,0.254071661237785,2021-06-12,18:00:00.000,2021-06-12 18:00:00,2021-06-12 18:00:00,0.0,2021-06-12__55.67594__12.56553,495,Parken,Copenhagen,Denmark,55.67594,12.56553,Europe/Copenhagen,16.6,10.1,0.0,0.0,False,mild,False,weather.observations,0,65,2026-07-01 12:58:12.123,Denmark,Finland,1973,2021-06-12,Denmark,DK,Denmark,1684,2021-06-12,Finland,FI,Denmark,289,favorite,none,False,False,True,True,True,True
3788742,1835,euro_2020,Euro 2020,55,43,UEFA Euro,UEFA Euro,2020,2021-06-12,18:00:00.000,1,Group Stage,495,Parken,61,Denmark,776,Denmark,1835,Finland,0,1,Finland,776,Denmark,False,1,0,1,win,0.2884817,1,0.2884817,307,205,0.6677524429967426,236,26,46,221,78,0.254071661237785,1.9525803770000003,22,0.08875365350000002,678,567,0.8362831858407079,118,29,27,502,114,0.168141592920354,2021-06-12,18:00:00.000,2021-06-12 18:00:00,2021-06-12 18:00:00,0.0,2021-06-12__55.67594__12.56553,495,Parken,Copenhagen,Denmark,55.67594,12.56553,Europe/Copenhagen,16.6,10.1,0.0,0.0,False,mild,False,weather.observations,0,65,2026-07-01 12:58:12.123,Finland,Denmark,1684,2021-06-12,Finland,FI,Denmark,1973,2021-06-12,Denmark,DK,Denmark,-289,underdog,none,False,False,True,True,True,True
3788743,782,euro_2020,Euro 2020,55,43,UEFA Euro,UEFA Euro,2020,2021-06-12,19:00:00.000,1,Group Stage,4726,Saint-Petersburg Stadium ( Gazprom Arena ),188,Russia,782,Belgium,796,Russia,3,0,Belgium,796,Russia,True,3,0,3,win,1.393354907,9,0.1548172118888889,763,675,0.8846657929226737,98,30,23,606,112,0.14678899082568808,0.257274859,5,0.051454971800000006,401,292,0.7281795511221946,178,18,43,272,102,0.2543640897755611,2021-06-12,19:00:00.000,2021-06-12 19:00:00,2021-06-12 19:00:00,0.0,2021-06-12__59.93863__30.31413,4726,Saint-Petersburg Stadium ( Gazprom Arena ),Saint Petersburg,Russia,59.93863,30.31413,Europe/Moscow,22.4,20.7,0.2,0.2,True,warm,False,weather.observations,0,66,2026-07-01 12:58:12.123,Belgium,Russia,2099,2021-06-12,Belgium,BE,Belgium,1745,2021-06-12,Russia,RU,Belgium,354,favorite,none,False,False,True,True,True,True
3788743,796,euro_2020,Euro 2020,55,43,UEFA Euro,UEFA Euro,2020,2021-06-12,19:00:00.000,1,Group Stage,4726,Saint-Petersburg Stadium ( Gazprom Arena ),188,Russia,782,Belgium,796,Russia,3,0,Russia,782,Belgium,False,0,3,-3,loss,0.257274859,5,0.051454971800000006,401,292,0.7281795511221946,178,18,43,272,102,0.2543640897755611,1.393354907,9,0.1548172118888889,763,675,0.8846657929226737,98,30,23,606,112,0.14678899082568808,2021-06-12,19:00:00.000,2021-06-12 19:00:00,2021-06-12 19:00:00,0.0,2021-06-12__59.93863__30.31413,4726,Saint-Petersburg Stadium ( Gazprom Arena ),Saint Petersburg,Russia,59.93863,30.31413,Europe/Moscow,22.4,20.7,0.2,0.2,True,warm,False,weather.observations,0,66,2026-07-01 12:58:12.123,Russia,Belgium,1745,2021-06-12,Russia,RU,Belgium,2099,2021-06-12,Belgium,BE,Belgium,-354,underdog,none,False,False,True,True,True,True
3788744,907,euro_2020,Euro 2020,55,43,UEFA Euro,UEFA Euro,2020,2021-06-12,13:00:00.000,1,Group Stage,4549,Bakı Olimpiya Stadionu,16,Azerbaijan,907,Wales,773,Switzerland,1,1,Wales,773,Switzerland,True,1,1,0,draw,0.575944251,9,0.06399380566666667,329,257,0.7811550151975684,140,11,24,237,92,0.2796352583586626,1.5598775150000002,18,0.08665986194444446,563,477,0.8472468916518651,81,21,38,434,95,0.16873889875666073,2021-06-12,13:00:00.000,2021-06-12 13:00:00,2021-06-12 13:00:00,0.0,2021-06-12__40.37767__49.89201,4549,Bakı Olimpiya Stadionu,Baku,Azerbaijan,40.37767,49.89201,Asia/Baku,27.4,26.7,0.0,0.0,False,warm,False,weather.observations,0,67,2026-07-01 12:58:12.123,Wales,Switzerland,1833,2021-06-12,Wales,WA,Switzerland,1889,2021-06-12,Switzerland,CH,Switzerland,-56,balanced,none,False,False,True,True,True,True
3788744,773,euro_2020,Euro 2020,55,43,UEFA Euro,UEFA Euro,2020,2021-06-12,13:00:00.000,1,Group Stage,4549,Bakı Olimpiya Stadionu,16,Azerbaijan,907,Wales,773,Switzerland,1,1,Switzerland,907,Wales,False,1,1,0,draw,1.5598775150000002,18,0.08665986194444446,563,477,0.8472468916518651,81,21,38,434,95,0.16873889875666073,0.575944251,9,0.06399380566666667,329,257,0.7811550151975684,140,11,24,237,92,0.2796352583586626,2021-06-12,13:00:00.000,2021-06-12 13:00:00,2021-06-12 13:00:00,0.0,2021-06-12__40.37767__49.89201,4549,Bakı Olimpiya Stadionu,Baku,Azerbaijan,40.37767,49.89201,Asia/Baku,27.4,26.7,0.0,0.0,False,warm,False,weather.observations,0,67,2026-07-01 12:58:12.123,Switzerland,Wales,1889,2021-06-12,Switzerland,CH,Switzerland,1833,2021-06-12,Wales,WA,Switzerland,56,balanced,none,False,False,True,True,True,True
3788745,768,euro_2020,Euro 2020,55,43,UEFA Euro,UEFA Euro,2020,2021-06-13,15:00:00.000,1,Group Stage,4666,Wembley Stadium,68,England,768,England,785,Croatia,1,0,England,785,Croatia,True,1,0,1,win,0.7068558329999999,8,0.08835697912499998,470,391,0.8319148936170213,190,26,21,368,103,0.21914893617021278,0.3400918204000001,8,0.04251147755000001,483,405,0.8385093167701864,163,29,21,364,79,0.16356107660455488,2021-06-13,15:00:00.000,2021-06-13 15:00:00,2021-06-13 15:00:00,0.0,2021-06-13__51.50853__-0.12574,4666,Wembley Stadium,London,England,51.50853,-0.12574,Europe/London,25.9,26.5,0.0,0.0,False,warm,False,weather.observations,0,68,2026-07-01 12:58:12.123,England,Croatia,1981,2021-06-13,England,EN,Croatia,1825,2021-06-13,Croatia,HR,Croatia,156,favorite,none,False,False,True,True,True,True
3788745,785,euro_2020,Euro 2020,55,43,UEFA Euro,UEFA Euro,2020,2021-06-13,15:00:00.000,1,Group Stage,4666,Wembley Stadium,68,England,768,England,785,Croatia,1,0,Croatia,768,England,False,0,1,-1,loss,0.3400918204000001,8,0.04251147755000001,483,405,0.8385093167701864,163,29,21,364,79,0.16356107660455488,0.7068558329999999,8,0.08835697912499998,470,391,0.8319148936170213,190,26,21,368,103,0.21914893617021278,2021-06-13,15:00:00.000,2021-06-13 15:00:00,2021-06-13 15:00:00,0.0,2021-06-13__51.50853__-0.12574,4666,Wembley Stadium,London,England,51.50853,-0.12574,Europe/London,25.9,26.5,0.0,0.0,False,warm,False,weather.observations,0,68,2026-07-01 12:58:12.123,Croatia,England,1825,2021-06-13,Croatia,HR,Croatia,1981,2021-06-13,England,EN,Croatia,-156,underdog,none,False,False,True,True,True,True
3788746,941,euro_2020,Euro 2020,55,43,UEFA Euro,UEFA Euro,2020,2021-06-13,21:00:00.000,1,Group Stage,4815,Johan Cruijff Arena (Amsterdam),160,Netherlands,941,Netherlands,911,Ukraine,3,2,Netherlands,911,Ukraine,True,3,2,1,win,1.429754443,15,0.09531696286666666,705,626,0.8879432624113475,171,27,21,634,94,0.13333333333333333,0.5936840239999999,7,0.08481200342857141,449,367,0.8173719376391982,176,32,34,306,72,0.1603563474387528,2021-06-13,21:00:00.000,2021-06-13 21:00:00,2021-06-13 21:00:00,0.0,2021-06-13__52.37403__4.88969,4815,Johan Cruijff Arena (Amsterdam),Amsterdam,Netherlands,52.37403,4.88969,Europe/Amsterdam,17.4,17.0,0.0,0.0,False,mild,False,weather.observations,0,69,2026-07-01 12:58:12.123,Netherlands,Ukraine,1949,2021-06-13,Netherlands,NL,Netherlands,1815,2021-06-13,Ukraine,UA,Netherlands,134,favorite,none,False,False,True,True,True,True
3788746,911,euro_2020,Euro 2020,55,43,UEFA Euro,UEFA Euro,2020,2021-06-13,21:00:00.000,1,Group Stage,4815,Johan Cruijff Arena (Amsterdam),160,Netherlands,941,Netherlands,911,Ukraine,3,2,Ukraine,941,Netherlands,False,2,3,-1,loss,0.5936840239999999,7,0.08481200342857141,449,367,0.8173719376391982,176,32,34,306,72,0.1603563474387528,1.429754443,15,0.09531696286666666,705,626,0.8879432624113475,171,27,21,634,94,0.13333333333333333,2021-06-13,21:00:00.000,2021-06-13 21:00:00,2021-06-13 21:00:00,0.0,2021-06-13__52.37403__4.88969,4815,Johan Cruijff Arena (Amsterdam),Amsterdam,Netherlands,52.37403,4.88969,Europe/Amsterdam,17.4,17.0,0.0,0.0,False,mild,False,weather.observations,0,69,2026-07-01 12:58:12.123,Ukraine,Netherlands,1815,2021-06-13,Ukraine,UA,Netherlands,1949,2021-06-13,Netherlands,NL,Netherlands,-134,underdog,none,False,False,True,True,True,True
3788747,915,euro_2020,Euro 2020,55,43,UEFA Euro,UEFA Euro,2020,2021-06-13,16:00:00.000,1,Group Stage,4365,Arena Naţională,187,Romania,915,Austria,2358,North Macedonia,3,1,Austria,2358,North Macedonia,True,3,1,2,win,1.441362828,10,0.1441362828,605,500,0.8264462809917356,163,42,42,505,113,0.18677685950413223,0.839890515,7,0.11998435928571428,351,268,0.7635327635327636,158,33,43,279,78,0.2222222222222222,2021-06-13,16:00:00.000,2021-06-13 16:00:00,2021-06-13 16:00:00,0.0,2021-06-13__44.43225__26.10626,4365,Arena Naţională,Bucharest,Romania,44.43225,26.10626,Europe/Bucharest,19.2,18.9,0.1,0.1,True,mild,False,weather.observations,0,70,2026-07-01 12:58:12.123,Austria,North Macedonia,1746,2021-06-13,Austria,AT,Austria,1602,2021-06-13,North Macedonia,NM,Austria,144,favorite,none,False,False,True,True,True,True
3788747,2358,euro_2020,Euro 2020,55,43,UEFA Euro,UEFA Euro,2020,2021-06-13,16:00:00.000,1,Group Stage,4365,Arena Naţională,187,Romania,915,Austria,2358,North Macedonia,3,1,North Macedonia,915,Austria,False,1,3,-2,loss,0.839890515,7,0.11998435928571428,351,268,0.7635327635327636,158,33,43,279,78,0.2222222222222222,1.441362828,10,0.1441362828,605,500,0.8264462809917356,163,42,42,505,113,0.18677685950413223,2021-06-13,16:00:00.000,2021-06-13 16:00:00,2021-06-13 16:00:00,0.0,2021-06-13__44.43225__26.10626,4365,Arena Naţională,Bucharest,Romania,44.43225,26.10626,Europe/Bucharest,19.2,18.9,0.1,0.1,True,mild,False,weather.observations,0,70,2026-07-01 12:58:12.123,North Macedonia,Austria,1602,2021-06-13,North Macedonia,NM,Austria,1746,2021-06-13,Austria,AT,Austria,-144,underdog,none,False,False,True,True,True,True
3788748,942,euro_2020,Euro 2020,55,43,UEFA Euro,UEFA Euro,2020,2021-06-14,15:00:00.000,1,Group Stage,52986,Hampden Park,201,Scotland,942,Scotland,912,Czech Republic,0,2,Scotland,912,Czech Republic,True,0,2,-2,loss,1.7326947060000002,19,0.09119445821052632,503,386,0.7673956262425448,168,39,45,385,110,0.21868787276341947,0.8108252389999999,10,0.0810825239,386,270,0.6994818652849741,213,39,55,284,106,0.27461139896373055,2021-06-14,15:00:00.000,2021-06-14 15:00:00,2021-06-14 15:00:00,0.0,2021-06-14__55.86515__-4.25763,52986,Hampden Park,Glasgow,Scotland,55.86515,-4.25763,Europe/London,13.4,9.2,0.1,0.1,True,mild,False,weather.observations,0,71,2026-07-01 12:58:12.123,Scotland,Czech Republic,1678,2021-06-14,Scotland,SQ,Czechia,1767,2021-06-14,Czechia,CZ,Czechia,-89,underdog,none,False,False,True,True,True,True
3788748,912,euro_2020,Euro 2020,55,43,UEFA Euro,UEFA Euro,2020,2021-06-14,15:00:00.000,1,Group Stage,52986,Hampden Park,201,Scotland,942,Scotland,912,Czech Republic,0,2,Czech Republic,942,Scotland,False,2,0,2,win,0.8108252389999999,10,0.0810825239,386,270,0.6994818652849741,213,39,55,284,106,0.27461139896373055,1.7326947060000002,19,0.09119445821052632,503,386,0.7673956262425448,168,39,45,385,110,0.21868787276341947,2021-06-14,15:00:00.000,2021-06-14 15:00:00,2021-06-14 15:00:00,0.0,2021-06-14__55.86515__-4.25763,52986,Hampden Park,Glasgow,Scotland,55.86515,-4.25763,Europe/London,13.4,9.2,0.1,0.1,True,mild,False,weather.observations,0,71,2026-07-01 12:58:12.123,Czech Republic,Scotland,1767,2021-06-14,Czechia,CZ,Czechia,1678,2021-06-14,Scotland,SQ,Czechia,89,favorite,none,False,False,True,True,True,True
3788749,789,euro_2020,Euro 2020,55,43,UEFA Euro,UEFA Euro,2020,2021-06-14,16:00:00.000,1,Group Stage,4726,Saint-Petersburg Stadium ( Gazprom Arena ),188,Russia,789,Poland,908,Slovakia,1,2,Poland,908,Slovakia,True,1,2,-1,loss,1.3888400450000002,18,0.0771577802777778,590,491,0.8322033898305085,181,36,29,435,78,0.13220338983050847,0.35378829000000006,11,0.03216257181818182,432,359,0.8310185185185185,232,30,32,303,79,0.18287037037037038,2021-06-14,16:00:00.000,2021-06-14 16:00:00,2021-06-14 16:00:00,0.0,2021-06-14__59.93863__30.31413,4726,Saint-Petersburg Stadium ( Gazprom Arena ),Saint Petersburg,Russia,59.93863,30.31413,Europe/Moscow,18.2,14.7,0.0,0.0,False,mild,False,weather.observations,0,72,2026-07-01 12:58:12.123,Poland,Slovakia,1795,2021-06-14,Poland,PL,Poland,1656,2021-06-14,Slovakia,SK,Poland,139,favorite,none,False,False,True,True,True,True
3788749,908,euro_2020,Euro 2020,55,43,UEFA Euro,UEFA Euro,2020,2021-06-14,16:00:00.000,1,Group Stage,4726,Saint-Petersburg Stadium ( Gazprom Arena ),188,Russia,789,Poland,908,Slovakia,1,2,Slovakia,789,Poland,False,2,1,1,win,0.35378829000000006,11,0.03216257181818182,432,359,0.8310185185185185,232,30,32,303,79,0.18287037037037038,1.3888400450000002,18,0.0771577802777778,590,491,0.8322033898305085,181,36,29,435,78,0.13220338983050847,2021-06-14,16:00:00.000,2021-06-14 16:00:00,2021-06-14 16:00:00,0.0,2021-06-14__59.93863__30.31413,4726,Saint-Petersburg Stadium ( Gazprom Arena ),Saint Petersburg,Russia,59.93863,30.31413,Europe/Moscow,18.2,14.7,0.0,0.0,False,mild,False,weather.observations,0,72,2026-07-01 12:58:12.123,Slovakia,Poland,1656,2021-06-14,Slovakia,SK,Poland,1795,2021-06-14,Poland,PL,Poland,-139,underdog,none,False,False,True,True,True,True
3788750,772,euro_2020,Euro 2020,55,43,UEFA Euro,UEFA Euro,2020,2021-06-14,21:00:00.000,1,Group Stage,117374,Estadio de La Cartuja,214,Spain,772,Spain,790,Sweden,0,0,Spain,790,Sweden,True,0,0,0,draw,1.927611594,17,0.11338891729411765,946,841,0.8890063424947146,64,21,23,738,139,0.14693446088794926,0.815837758,4,0.2039594395,173,94,0.5433526011560693,133,20,25,103,63,0.36416184971098264,2021-06-14,21:00:00.000,2021-06-14 21:00:00,2021-06-14 21:00:00,0.0,2021-06-14__37.38283__-5.97317,117374,Estadio de La Cartuja,Seville,Spain,37.38283,-5.97317,Europe/Madrid,28.4,27.4,0.0,0.0,False,hot,False,weather.observations,0,73,2026-07-01 12:58:12.123,Spain,Sweden,2033,2021-06-14,Spain,ES,Spain,1848,2021-06-14,Sweden,SE,Spain,185,favorite,none,False,False,True,True,True,True
3788750,790,euro_2020,Euro 2020,55,43,UEFA Euro,UEFA Euro,2020,2021-06-14,21:00:00.000,1,Group Stage,117374,Estadio de La Cartuja,214,Spain,772,Spain,790,Sweden,0,0,Sweden,772,Spain,False,0,0,0,draw,0.815837758,4,0.2039594395,173,94,0.5433526011560693,133,20,25,103,63,0.36416184971098264,1.927611594,17,0.11338891729411765,946,841,0.8890063424947146,64,21,23,738,139,0.14693446088794926,2021-06-14,21:00:00.000,2021-06-14 21:00:00,2021-06-14 21:00:00,0.0,2021-06-14__37.38283__-5.97317,117374,Estadio de La Cartuja,Seville,Spain,37.38283,-5.97317,Europe/Madrid,28.4,27.4,0.0,0.0,False,hot,False,weather.observations,0,73,2026-07-01 12:58:12.123,Sweden,Spain,1848,2021-06-14,Sweden,SE,Spain,2033,2021-06-14,Spain,ES,Spain,-185,underdog,none,False,False,True,True,True,True
3788751,771,euro_2020,Euro 2020,55,43,UEFA Euro,UEFA Euro,2020,2021-06-15,21:00:00.000,1,Group Stage,4867,Allianz Arena,85,Germany,771,France,770,Germany,1,0,France,770,Germany,True,1,0,1,win,0.446023905,4,0.11150597625,463,375,0.8099352051835853,177,25,33,374,96,0.20734341252699784,0.825419428,10,0.0825419428,733,644,0.878581173260573,136,34,29,552,132,0.1800818553888131,2021-06-15,21:00:00.000,2021-06-15 21:00:00,2021-06-15 21:00:00,0.0,2021-06-15__48.13743__11.57549,4867,Allianz Arena,Munich,Germany,48.13743,11.57549,Europe/Berlin,20.8,20.5,0.0,0.0,False,warm,False,weather.observations,0,74,2026-07-01 12:58:12.123,France,Germany,2087,2021-06-15,France,FR,France,1935,2021-06-15,Germany,DE,France,152,favorite,none,False,False,True,True,True,True
3788751,770,euro_2020,Euro 2020,55,43,UEFA Euro,UEFA Euro,2020,2021-06-15,21:00:00.000,1,Group Stage,4867,Allianz Arena,85,Germany,771,France,770,Germany,1,0,Germany,771,France,False,0,1,-1,loss,0.825419428,10,0.0825419428,733,644,0.878581173260573,136,34,29,552,132,0.1800818553888131,0.446023905,4,0.11150597625,463,375,0.8099352051835853,177,25,33,374,96,0.20734341252699784,2021-06-15,21:00:00.000,2021-06-15 21:00:00,2021-06-15 21:00:00,0.0,2021-06-15__48.13743__11.57549,4867,Allianz Arena,Munich,Germany,48.13743,11.57549,Europe/Berlin,20.8,20.5,0.0,0.0,False,warm,False,weather.observations,0,74,2026-07-01 12:58:12.123,Germany,France,1935,2021-06-15,Germany,DE,France,2087,2021-06-15,France,FR,France,-152,underdog,none,False,False,True,True,True,True
